Source Name	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[strain]	Characteristics[sample description]	Characteristics[genotype]	Characteristics[phenotype]	Characteristics[sex]	Characteristics[organism part]	Comment[ENA_ALIAS]	Comment[ENA_SAMPLE]	Protocol REF	Extract Name	Comment[NOMINAL_LENGTH]	Comment[LIBRARY_SELECTION]	Comment[NOMINAL_SDEV]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_LAYOUT]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[ENA_RUN]	Comment[Center]	Comment[FASTQ_URI]	Factor Value[phenotype]	Factor Value[sex]
ERS422534	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	female	Spleen	TAPJ87_6j-sc-1883537	ERS422534	P-MTAB-40614	9804969_ERX536564	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536564	sequencing assay	ERX536564	ERR578388_2	ERR578388	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578388/ERR578388_2.fastq.gz	Cancer	female
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536509	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536509	sequencing assay	ERX536509	ERR578333_1	ERR578333	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578333/ERR578333_1.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536509	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536509	sequencing assay	ERX536509	ERR578333_2	ERR578333	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578333/ERR578333_2.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536523	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536523	sequencing assay	ERX536523	ERR578347_1	ERR578347	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578347/ERR578347_1.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536523	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536523	sequencing assay	ERX536523	ERR578347_2	ERR578347	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578347/ERR578347_2.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536537	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536537	sequencing assay	ERX536537	ERR578361_1	ERR578361	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578361/ERR578361_1.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536537	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536537	sequencing assay	ERX536537	ERR578361_2	ERR578361	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578361/ERR578361_2.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536551	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536551	sequencing assay	ERX536551	ERR578375_1	ERR578375	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578375/ERR578375_1.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536551	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536551	sequencing assay	ERX536551	ERR578375_2	ERR578375	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578375/ERR578375_2.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536565	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536565	sequencing assay	ERX536565	ERR578389_1	ERR578389	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578389/ERR578389_1.fastq.gz	Cancer	male
ERS422535	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ102_5c-sc-1883538	ERS422535	P-MTAB-40614	9804970_ERX536565	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536565	sequencing assay	ERX536565	ERR578389_2	ERR578389	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578389/ERR578389_2.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536510	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536510	sequencing assay	ERX536510	ERR578334_1	ERR578334	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578334/ERR578334_1.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536510	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536510	sequencing assay	ERX536510	ERR578334_2	ERR578334	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578334/ERR578334_2.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536524	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536524	sequencing assay	ERX536524	ERR578348_1	ERR578348	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578348/ERR578348_1.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536524	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536524	sequencing assay	ERX536524	ERR578348_2	ERR578348	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578348/ERR578348_2.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536538	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536538	sequencing assay	ERX536538	ERR578362_1	ERR578362	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578362/ERR578362_1.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536538	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536538	sequencing assay	ERX536538	ERR578362_2	ERR578362	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578362/ERR578362_2.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536552	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536552	sequencing assay	ERX536552	ERR578376_1	ERR578376	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578376/ERR578376_1.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536552	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536552	sequencing assay	ERX536552	ERR578376_2	ERR578376	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578376/ERR578376_2.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536566	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536566	sequencing assay	ERX536566	ERR578390_1	ERR578390	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578390/ERR578390_1.fastq.gz	Cancer	male
ERS422536	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Cancer	male	Spleen	TAPJ23_1a-sc-1883539	ERS422536	P-MTAB-40614	9804971_ERX536566	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536566	sequencing assay	ERX536566	ERR578390_2	ERR578390	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578390/ERR578390_2.fastq.gz	Cancer	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536511	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536511	sequencing assay	ERX536511	ERR578335_1	ERR578335	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578335/ERR578335_1.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536511	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536511	sequencing assay	ERX536511	ERR578335_2	ERR578335	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578335/ERR578335_2.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536525	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536525	sequencing assay	ERX536525	ERR578349_1	ERR578349	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578349/ERR578349_1.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536525	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536525	sequencing assay	ERX536525	ERR578349_2	ERR578349	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578349/ERR578349_2.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536539	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536539	sequencing assay	ERX536539	ERR578363_1	ERR578363	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578363/ERR578363_1.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536539	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536539	sequencing assay	ERX536539	ERR578363_2	ERR578363	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578363/ERR578363_2.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536553	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536553	sequencing assay	ERX536553	ERR578377_1	ERR578377	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578377/ERR578377_1.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536553	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536553	sequencing assay	ERX536553	ERR578377_2	ERR578377	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578377/ERR578377_2.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536567	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536567	sequencing assay	ERX536567	ERR578391_1	ERR578391	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578391/ERR578391_1.fastq.gz	Healthy (control)	male
ERS422537	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ97_5a-sc-1883540	ERS422537	P-MTAB-40614	9804972_ERX536567	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536567	sequencing assay	ERX536567	ERR578391_2	ERR578391	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578391/ERR578391_2.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536512	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536512	sequencing assay	ERX536512	ERR578336_1	ERR578336	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578336/ERR578336_1.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536512	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536512	sequencing assay	ERX536512	ERR578336_2	ERR578336	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578336/ERR578336_2.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536526	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536526	sequencing assay	ERX536526	ERR578350_1	ERR578350	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578350/ERR578350_1.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536526	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536526	sequencing assay	ERX536526	ERR578350_2	ERR578350	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578350/ERR578350_2.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536540	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536540	sequencing assay	ERX536540	ERR578364_1	ERR578364	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578364/ERR578364_1.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536540	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536540	sequencing assay	ERX536540	ERR578364_2	ERR578364	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578364/ERR578364_2.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536554	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536554	sequencing assay	ERX536554	ERR578378_1	ERR578378	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578378/ERR578378_1.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536554	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536554	sequencing assay	ERX536554	ERR578378_2	ERR578378	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578378/ERR578378_2.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536568	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536568	sequencing assay	ERX536568	ERR578392_1	ERR578392	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578392/ERR578392_1.fastq.gz	Healthy (control)	male
ERS422538	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ96_3c-sc-1883541	ERS422538	P-MTAB-40614	9804973_ERX536568	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536568	sequencing assay	ERX536568	ERR578392_2	ERR578392	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578392/ERR578392_2.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536513	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536513	sequencing assay	ERX536513	ERR578337_1	ERR578337	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578337/ERR578337_1.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536513	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536513	sequencing assay	ERX536513	ERR578337_2	ERR578337	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578337/ERR578337_2.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536527	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536527	sequencing assay	ERX536527	ERR578351_1	ERR578351	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578351/ERR578351_1.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536527	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536527	sequencing assay	ERX536527	ERR578351_2	ERR578351	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578351/ERR578351_2.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536541	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536541	sequencing assay	ERX536541	ERR578365_1	ERR578365	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578365/ERR578365_1.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536541	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536541	sequencing assay	ERX536541	ERR578365_2	ERR578365	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578365/ERR578365_2.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536555	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536555	sequencing assay	ERX536555	ERR578379_1	ERR578379	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578379/ERR578379_1.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536555	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536555	sequencing assay	ERX536555	ERR578379_2	ERR578379	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578379/ERR578379_2.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536569	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536569	sequencing assay	ERX536569	ERR578393_1	ERR578393	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578393/ERR578393_1.fastq.gz	Healthy (control)	male
ERS422539	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ76_1c-sc-1883542	ERS422539	P-MTAB-40614	9804974_ERX536569	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536569	sequencing assay	ERX536569	ERR578393_2	ERR578393	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578393/ERR578393_2.fastq.gz	Healthy (control)	male
ERS422540	Mus musculus	NCBI Taxonomy	10090	  	RNA from spleen	TelAML1/+, Pax5+/-	Healthy (control)	male	Spleen	TAPJ95_2f-sc-1883543	ERS422540	P-MTAB-40614	9804975_ERX536514	550	cDNA	0	TRANSCRIPTOMIC	RNA-Seq	PAIRED	P-MTAB-40613	SC	ERX536514	sequencing assay	ERX536514	ERR578338_1	ERR578338	SC	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR578/ERR578338/ERR578338_1.fastq.gz	Healthy (control)	male
